-15.0161
 -12.9936
 -11.0066
 -8.9925
 -6.9910
 -5.0078
 -2.9767
 -1.0097
 15.0027
 13.0140
 10.9928
 9.0134
 7.0122
 4.9935
 2.9981
 0.9954
