-10.2810,7.6300
-6.4240,8.0500
2.3330,7.5100
3.3330,-8.0500
4.6670,7.5800
7.0000,-8.0500
10.3330,6.9500
15.0167,-8.4500
0.3509,-8.0800
0.0000,-2.5800
-0.3330,2.7100
-0.6670,7.9100
1.6849,-8.0500
1.3509,-2.7077
1.0179,2.5291
0.6670,7.7500
-24.9853,-8.1053
-14.6380,-7.9800
-7.9100,-7.6100
-5.4247,-7.7100
-3.6670,-8.1900
-4.0178,-2.7100
-4.3508,2.5500
-4.6670,7.7100
-2.3151,-7.9800
-2.6670,-2.6800
-3.0000,2.6100
-3.3330,7.7500
-1.0000,-8.0500
-1.3330,-2.7100
-1.6670,2.5500
-1.9821,7.8100
