1.17647
1.46341
1.15385
1.15385
1.2
1.2766
1.15385
1.25
0.68966
0.86957
0.72289
1.17647
0.69767
0.96774
0.67416
1.03448
0.65217
1.42857
0.98361
1.33333
0.69767
0.92308
0.75949
0.90909
0.75949
0.98361
0.71429
1.09091
0.63158
1.09091
0.96774
1.25
