-15.0495
 -13.0616
 -11.0066
 -9.0274
 -7.0263
 -5.0078
 -3.0124
 -1.0097
 15.0027
 12.9800
 10.9928
 8.9785
 6.9769
 4.9580
 2.9981
 0.9954
