16.82264151,29.23448276,11.40845071,16.22181818,19.956,23.28,13.42058823,13.53913043,10.29041096,19.70322581,6.467368417,11.23714286,15.18113208,19.10000001,11.10461538,14.76774193
2.046,1.903,1.83,1.99,2.411,1.843,2.054,2.193,1.726,1.466,1.471,1.79,1.832,1.818,1.67,2.099
1.136,1.89,1.717,1.702,1.729,2.074,2.041,1.617,1.538,2.384,2.403,2.069,1.752,2.132,1.693,1.676
11.20754717,13.78758621,8.366197188,7.364727273,11.88,11.55428571,8.735294116,7.013043475,8.136986299,12.38322581,6.13010526,5.879999999,11.20754717,11.98285715,8.507999999,7.333548383
0.07385,0.06182,0.07581,0.05888,0.06449,0.05662,0.06677,0.05318,0.07991,0.07077,0.08152,0.06445,0.08156,0.06346,0.06727,0.06782
-0.3619,-0.156,-0.2371,-0.0945,-0.234,-0.123,-0.1982,-0.07188,-0.4504,-0.3921,-0.4696,-0.102,-0.2226,-0.1167,-0.2968,-0.4418
11.2,4.942,9.036,5.271,9.621,5.082,9.057,5.699,11.58,6.834,10.12,4.478,10.93,6.347,9.222,7.278
